id,dateoccurred,yearoccurred,monthoccurred,dayoccurred,timeoccurred,month,year,ucr,crime,description,newcrime,unfounded,adjustment,count,district,neighborhood,ileadsaddress,ileadsstreet,cadaddress,cadstreet,locationname,locationcomment,xcoord,ycoord,_source
137065,18mar2010,2010,3,18,1200,March,2010,Larceny,67701,LARCENY-FROM BUILDING UNDER $500,Yes,No,No,1,0,0,9999,UNKNOWN,,MORGANFORD,,,0,0,March2010.dta
138183,26mar2010,2010,3,26,30,March,2010,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,0,0,0,UNKNOWN,,NATURAL BRIDGE,,,0,0,March2010.dta
139046,29dec2009,2009,12,29,0,March,2010,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,6,0,99999,UNKNOWN ST LOUIS,,PARK,,,0,0,March2010.dta
139070,11feb2010,2010,2,11,900,April,2010,Larceny,69702,LARCENY-ALL OTHER UNDER $500,Yes,No,No,1,2,0,,UNKNOWN,,MARDEL,,,0,0,April2010.dta
139157,22mar2010,2010,3,22,1345,April,2010,Larceny,64711,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,No,No,Yes,1,9,31,,,,,,,0,0,April2010.dta
139163,23mar2010,2010,3,23,1630,April,2010,Larceny,69702,LARCENY-ALL OTHER UNDER $500,Yes,No,No,1,4,0,9999,UNKNOWN,,GOODFELLOW,,,0,0,April2010.dta
139620,03apr2010,2010,4,3,915,April,2010,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,7,0,0,UNKNOWN,,CATES,,,0,0,April2010.dta
139690,03apr2010,2010,4,3,1800,April,2010,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,4,0,9999,UNKOWN,,BROADWAY,,,0,0,April2010.dta
140443,08apr2010,2010,4,8,700,April,2010,Larceny,65701,LARCENY-MTR VEH PARTS UNDER $500,Yes,No,No,1,7,0,,UNKNOWN,,WATERMAN,,,0,0,April2010.dta
140468,08apr2010,2010,4,8,1200,April,2010,Larceny,64701,LARCENY-FROM MTR VEH UNDER $500,Yes,No,No,1,4,0,9999,UNKNOWN,,OFALLON,,,0,0,April2010.dta
140769,10apr2010,2010,4,10,0,April,2010,Larceny,67701,LARCENY-FROM BUILDING UNDER $500,Yes,No,No,1,9,0,,UNKNOWN,,CLARK,,,0,0,April2010.dta
141193,12apr2010,2010,4,12,1400,April,2010,Larceny,69702,LARCENY-ALL OTHER UNDER $500,Yes,No,No,1,9,0,9999,UNKNOWN,,REDD FOXX,,,0,0,April2010.dta
141221,12apr2010,2010,4,12,1700,April,2010,Larceny,67701,LARCENY-FROM BUILDING UNDER $500,Yes,No,No,1,4,0,9999,UNKNOWN,,CLARK,,,0,0,April2010.dta
141427,13apr2010,2010,4,13,2100,April,2010,Sexual Assault,21000,RAPE -- FORCIBLE,Yes,No,No,1,0,0,0,UNKNOWN,,CLARK,,,0,0,April2010.dta
